"id","organization_id","name","category_id","gender","is_our_team","active_from","active_until","created_at","updated_at","created_by_user_id","deleted_at","deleted_reason"
"132bf15a-664a-4643-a72a-e1a9843dee48","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Perf Test 1767939838089","1","masculino","true",,,"2026-01-09 06:24:06.05405+00","2026-01-09 06:25:01.000006+00",,"2026-01-09 06:25:09.264099+00","Exclusão manual"
"13c0c411-b219-41e1-994a-9ecff2913347","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767986739405","1","masculino","true",,,"2026-01-09 19:25:45.259388+00","2026-01-09 19:27:53.059133+00",,"2026-01-09 19:28:01.548425+00","Exclusão manual"
"144b2317-2f60-423f-9368-27de73c6c442","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Read Team 1767994709323","1","masculino","true",,,"2026-01-09 21:38:37.119555+00","2026-01-09 21:39:42.510697+00",,"2026-01-09 21:39:51.040722+00","Exclusão manual"
"14b21a3d-5a52-4c2b-b5f1-fc0cff007358","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Equipe Smoke Test","1","feminino","true",,,"2026-01-01 02:51:26.094056+00","2026-01-07 02:15:07.68678+00",,"2026-01-07 02:15:07.68678+00","reset_to_production"
"155e8e1e-f1d6-4c44-b153-4f36d74627b5","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Stats API Test 1767939733644","1","masculino","true",,,"2026-01-09 06:22:17.019646+00","2026-01-09 06:22:33.919834+00",,"2026-01-09 06:22:42.276235+00","Exclusão manual"
"15a72a76-3573-4f39-94ae-7d62097f4ad8","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","BuscaE2E1767959035658_Beta","1","masculino","true",,,"2026-01-09 11:44:11.049599+00","2026-01-09 11:45:55.652991+00",,"2026-01-09 11:47:12.950077+00","Exclusão manual"
"15aa7756-69d9-4a44-b869-ebec985e150d","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","BuscaE2E1767937321394_Beta","1","masculino","true",,,"2026-01-09 05:42:10.473337+00","2026-01-09 05:43:10.456577+00",,"2026-01-09 05:43:18.618294+00","Exclusão manual"
"15d0edb5-1cea-42b7-a90f-337fcf7b62c7","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC UI 1767939664680","1","masculino","true",,,"2026-01-09 06:21:08.055616+00","2026-01-09 06:21:24.459053+00",,"2026-01-09 06:21:32.732616+00","Exclusão manual"
"15db528c-1cf4-4a07-b521-b947d1e6b821","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Overview Tabs 1767934926131","1","masculino","true",,,"2026-01-09 05:02:09.629016+00","2026-01-09 05:02:17.420654+00",,"2026-01-09 05:02:25.553515+00","Exclusão manual"
"168919b7-914e-452d-92db-c9a5cc804135","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767968929173","1","masculino","true",,,"2026-01-09 14:28:53.043841+00","2026-01-09 14:28:53.043851+00",,,
"17595461-f4d6-4a9d-95a0-6fb963eec216","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Perf Test 1767960014479","1","masculino","true",,,"2026-01-09 12:00:19.301747+00","2026-01-09 12:00:36.041923+00",,"2026-01-09 12:00:46.30926+00","Exclusão manual"
"17bedcfc-b454-4dc3-947d-dfc3e7b323e2","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Performance 1767935202375","1","masculino","true",,,"2026-01-09 05:06:45.927194+00","2026-01-09 05:07:06.735678+00",,"2026-01-09 05:07:14.84778+00","Exclusão manual"
"18b86b41-d726-4d7f-8905-e7fe44e0ad28","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767968879131","1","masculino","true",,,"2026-01-09 14:28:03.066126+00","2026-01-09 14:28:31.825366+00",,"2026-01-09 14:28:40.304408+00","Exclusão manual"
"18d1a096-c1fd-417a-ba21-cb586cc5a560","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767966449048","1","masculino","true",,,"2026-01-09 13:47:32.979409+00","2026-01-09 13:49:24.38771+00",,"2026-01-09 13:49:34.192465+00","Exclusão manual"
"19299f9a-deeb-43a1-9afb-5717edfe0d24","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Invite Verify 1767939471933","1","masculino","true",,,"2026-01-09 06:17:55.247199+00","2026-01-09 06:18:49.608177+00",,"2026-01-09 06:18:57.855954+00","Exclusão manual"
"1a010cec-99d2-4bfa-861a-0fb09f28b83a","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Deletar E2E 1767959360144","1","masculino","true",,,"2026-01-09 11:49:26.258836+00","2026-01-09 11:49:32.296679+00",,"2026-01-09 11:49:43.506489+00","Exclusão manual"
"1c08c7f6-8be5-4236-988f-1b89e5a1eb69","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767965707568","1","masculino","true",,,"2026-01-09 13:35:11.456715+00","2026-01-09 13:37:15.857618+00",,"2026-01-09 13:37:24.89552+00","Exclusão manual"
"1c89fc17-d2e5-4450-afea-2e01fc5be7cf","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767986059481","1","masculino","true",,,"2026-01-09 19:14:23.424402+00","2026-01-09 19:15:27.095388+00",,"2026-01-09 19:15:35.977664+00","Exclusão manual"
"1d8db484-d704-4c68-92ba-da9ad8e5dc82","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Empty Members 1767938505031","1","masculino","true",,,"2026-01-09 06:01:48.491196+00","2026-01-09 06:02:43.907274+00",,"2026-01-09 06:02:52.221348+00","Exclusão manual"
"1dd4c6be-5432-42b5-b789-2229c70ece24","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Persisted Name 1767998844673","1","masculino","true",,,"2026-01-09 22:47:22.121539+00","2026-01-09 22:48:55.794722+00",,"2026-01-09 22:49:04.18611+00","Exclusão manual"
"1de90b41-18e7-4a24-ab00-8b0c943ef03e","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","BuscaE2E1767937644119_Beta","1","masculino","true",,,"2026-01-09 05:47:37.447004+00","2026-01-09 05:50:19.058667+00",,"2026-01-09 05:50:27.164985+00","Exclusão manual"
"1ea2c86d-de12-40bd-86bd-27d0b5633a99","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767966099215","1","masculino","true",,,"2026-01-09 13:41:43.030478+00","2026-01-09 13:42:30.754969+00",,"2026-01-09 13:42:43.123164+00","Exclusão manual"
"1ef28dd3-7d73-4993-9308-d276abaaf525","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E API Team 1767998436130","2","feminino","true",,,"2026-01-09 22:40:41.924862+00","2026-01-09 22:41:12.190652+00",,"2026-01-09 22:41:20.650072+00","Exclusão manual"
"1f44bea1-02cf-4e76-8768-d63ba7a6fbba","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Consistency Members 1767935080543","1","masculino","true",,,"2026-01-09 05:04:43.734322+00","2026-01-09 05:05:40.632196+00",,"2026-01-09 05:05:48.78716+00","Exclusão manual"
"1f5f816d-b855-4402-8706-572c4daeb488","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC Trainings 1767959654964","1","masculino","true",,,"2026-01-09 11:54:19.541664+00","2026-01-09 11:55:01.459885+00",,"2026-01-09 11:55:20.120952+00","Exclusão manual"
"1fa3e2d4-83e5-4310-8167-dd18c873be05","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767964359411","1","masculino","true",,,"2026-01-09 13:12:43.355516+00","2026-01-09 13:13:47.40695+00",,"2026-01-09 13:13:55.856377+00","Exclusão manual"
"20f76a5e-baa7-426d-a3a9-5b05e8e1eb8d","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC Members 1767939709151","1","masculino","true",,,"2026-01-09 06:21:52.743078+00","2026-01-09 06:22:05.103885+00",,"2026-01-09 06:22:13.344327+00","Exclusão manual"
"21481edc-2bef-4bad-8a48-44d02843beb4","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Settings E2E 1767937467029","1","masculino","true",,,"2026-01-09 05:44:30.234291+00","2026-01-09 05:45:25.180051+00",,"2026-01-09 05:45:33.270309+00","Exclusão manual"
"21de2185-55ac-474b-a00e-d3bbcca2940f","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Lista E2E 1767936495218","2","masculino","true",,,"2026-01-09 05:28:19.556535+00","2026-01-09 05:28:38.05807+00",,"2026-01-09 05:28:46.140352+00","Exclusão manual"
"2356565f-3d1c-4580-8707-9cc4e670f88b","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC UI 1767940775873","1","masculino","true",,,"2026-01-09 06:39:39.417771+00","2026-01-09 06:39:55.415402+00",,"2026-01-09 06:40:03.666335+00","Exclusão manual"
"236c2ac5-cbfb-430d-bd6c-4ce51a8106ad","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC Trainings 1767934569045","1","masculino","true",,,"2026-01-09 04:56:12.218174+00","2026-01-09 04:56:47.602551+00",,"2026-01-09 04:56:55.717883+00","Exclusão manual"
"241e9055-2de3-4398-9681-6c63617e2b46","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Auth Test 1768000773319","1","masculino","true",,,"2026-01-09 23:19:37.378447+00","2026-01-09 23:20:56.208378+00",,"2026-01-09 23:21:04.726902+00","Exclusão manual"
"25bafcdf-899f-4484-b2fc-9cafc9efbda9","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Settings Nav 1767939823645","1","masculino","true",,,"2026-01-09 06:23:47.003513+00","2026-01-09 06:24:52.203905+00",,"2026-01-09 06:25:00.4817+00","Exclusão manual"
"26833034-5b9b-424a-ad8a-61c416cc7661","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Multi 1 1767941039654","1","masculino","true",,,"2026-01-09 06:44:03.369374+00","2026-01-09 06:44:28.859484+00",,"2026-01-09 06:44:37.161652+00","Exclusão manual"
"26e824f0-2d88-45e0-91a3-5171ede8e2ff","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Performance 1767938635101","1","masculino","true",,,"2026-01-09 06:03:58.728004+00","2026-01-09 06:04:19.746391+00",,"2026-01-09 06:04:28.02012+00","Exclusão manual"
"280e11bd-ec47-4350-9a14-199e30034f44","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767964276493","1","masculino","true",,,"2026-01-09 13:11:24.58064+00","2026-01-09 13:12:28.529733+00",,"2026-01-09 13:12:37.000227+00","Exclusão manual"
"2920746e-4bea-4a7b-97cb-96fc0362c22f","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Trainings List 1767960145996","1","masculino","true",,,"2026-01-09 12:02:30.182254+00","2026-01-09 12:04:23.121531+00",,"2026-01-09 12:04:33.053993+00","Exclusão manual"
"2a78367a-b701-4df9-9cde-441a91426fe8","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Invites UI 1768017413494","1","masculino","true",,,"2026-01-10 03:56:57.495724+00","2026-01-10 03:56:57.495726+00",,,
"2ad649e6-b16c-4429-9119-089166e42ca1","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC Settings 1767960466923","1","masculino","true",,,"2026-01-09 12:07:54.029566+00","2026-01-09 12:08:32.400818+00",,"2026-01-09 12:08:57.393607+00","Exclusão manual"
"2d632b44-d14b-4af1-a5ec-4a873c342260","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767978976247","1","masculino","true",,,"2026-01-09 17:16:20.057907+00","2026-01-09 17:16:57.807634+00",,"2026-01-09 17:17:09.730418+00","Exclusão manual"
"2db0a257-5a09-45df-b392-66f4ce8d6981","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Multi 2 1767939962650","1","masculino","true",,,"2026-01-09 06:26:05.985682+00","2026-01-09 06:26:52.32536+00",,"2026-01-09 06:27:00.586245+00","Exclusão manual"
"2ea3d7d3-3eea-4b55-8cd6-9c2fcdcf7593","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Teste","3","masculino","true",,,"2026-01-08 03:30:43.500919+00","2026-01-08 03:30:43.500944+00",,,
"2ee667b3-5173-4c7c-b43b-8a9ff565d2cb","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767982508601","1","masculino","true",,,"2026-01-09 18:15:12.521779+00","2026-01-09 18:16:16.065585+00",,"2026-01-09 18:16:24.540968+00","Exclusão manual"
"30010131-3a0b-40b3-b826-342e507aaf85","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Editar E2E 1767940365922 Editado","1","masculino","true",,,"2026-01-09 06:32:49.345354+00","2026-01-09 06:34:41.6801+00",,"2026-01-09 06:34:50.034023+00","Exclusão manual"
"30a7f916-34ff-4625-b2f0-48292d559530","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC Members 1767939595037","1","masculino","true",,,"2026-01-09 06:19:58.397503+00","2026-01-09 06:20:35.939123+00",,"2026-01-09 06:20:44.191843+00","Exclusão manual"
"30de174c-2806-484e-9a4b-6c588139e9c3","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","No Trainings 1767940030013","1","masculino","true",,,"2026-01-09 06:27:13.338099+00","2026-01-09 06:28:28.609786+00",,"2026-01-09 06:28:36.891345+00","Exclusão manual"
"3183dee9-c6c1-4cbc-9e7b-c7424edd72d1","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Deletar E2E 1767934429517","1","masculino","true",,,"2026-01-09 04:53:57.059814+00","2026-01-09 04:54:30.531794+00",,"2026-01-09 04:54:38.664011+00","Exclusão manual"
"319b21ad-6c26-4ef1-bad2-99e0440c5987","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC Members 1767959645710","1","masculino","true",,,"2026-01-09 11:54:11.15684+00","2026-01-09 11:54:54.82608+00",,"2026-01-09 11:55:19.233358+00","Exclusão manual"
"31d572bb-6cc9-484b-b483-530356cd9c32","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","BuscaE2E1767934220560_Beta","1","masculino","true",,,"2026-01-09 04:50:29.576458+00","2026-01-09 04:51:49.87113+00",,"2026-01-09 04:51:57.93333+00","Exclusão manual"
"31ddffd9-a46e-44ba-bfcd-eed52f1780bb","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC Create 1767959775787","1","masculino","true",,,"2026-01-09 11:56:20.173098+00","2026-01-09 11:56:54.019071+00",,"2026-01-09 11:57:04.692342+00","Exclusão manual"
"3268ee7f-71d9-4e59-8466-be9c0088c44a","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Tab Performance 1767938739148","1","masculino","true",,,"2026-01-09 06:05:42.821466+00","2026-01-09 06:06:03.262838+00",,"2026-01-09 06:06:11.552901+00","Exclusão manual"
"32a33e15-b6aa-47ce-808c-0dfd0edb5200","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC Invite 1767934681044","1","masculino","true",,,"2026-01-09 04:58:04.556036+00","2026-01-09 04:58:28.324972+00",,"2026-01-09 04:58:38.960705+00","Exclusão manual"
"32f1e1e5-742b-400a-a63b-4897866a71ef","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Oponente Smoke Test","1","feminino","false",,,"2026-01-01 02:51:26.094056+00","2026-01-07 02:15:07.68678+00",,"2026-01-07 02:15:07.68678+00","reset_to_production"
"330fdf85-dfa6-485b-bd50-511482e3e6ec","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","SSR Name Test 1767934865406","1","masculino","true",,,"2026-01-09 05:01:08.937841+00","2026-01-09 05:01:29.021424+00",,"2026-01-09 05:01:37.123978+00","Exclusão manual"
"3347f67d-3251-4d9d-a9b1-9713827711e9","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Deterministic 1767981772661","1","masculino","true",,,"2026-01-09 18:02:56.556008+00","2026-01-09 18:04:00.073193+00",,"2026-01-09 18:04:08.837196+00","Exclusão manual"
"337dc433-094a-47df-a9ba-ca60415228d4","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","Nav Trainings 1767960210677","1","masculino","true",,,"2026-01-09 12:03:39.91795+00","2026-01-09 12:05:13.327318+00",,"2026-01-09 12:05:43.336159+00","Exclusão manual"
"34499865-3c4e-4866-9efc-258d089a1f12","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","E2E Auth Test 1767998115789","1","masculino","true",,,"2026-01-09 22:35:19.642776+00","2026-01-09 22:36:00.313027+00",,"2026-01-09 22:36:08.777036+00","Exclusão manual"
"34b3d0f3-ad5d-4f50-a47a-f17cba6018dc","1bf1ee84-7e65-442f-99fa-9ecc4ff52ded","RBAC Own 1767937932958","1","masculino","true",,,"2026-01-09 05:52:16.605074+00","2026-01-09 05:52:36.753317+00",,"2026-01-09 05:52:44.978031+00","Exclusão manual"
